"","state","district","category","type","date","crimes","total_population","total_gdp","lat","lon"
"1255","W.P. Kuala Lumpur","All","assault","causing_injury","2022-01-01",308,1961.2,481028.015,3.1589505,101.69796225
"1256","W.P. Kuala Lumpur","All","assault","causing_injury","2023-01-01",312,2005.7,498562.758,3.1589505,101.69796225
"1257","W.P. Kuala Lumpur","All","assault","murder","2016-01-01",41,1789.7,383318.058,3.1589505,101.69796225
"1258","W.P. Kuala Lumpur","All","assault","murder","2017-01-01",37,1793.2,412434.875,3.1589505,101.69796225
"1259","W.P. Kuala Lumpur","All","assault","murder","2018-01-01",33,1790,440733.241,3.1589505,101.69796225
"1260","W.P. Kuala Lumpur","All","assault","murder","2019-01-01",22,1782.5,467621.447,3.1589505,101.69796225
"1261","W.P. Kuala Lumpur","All","assault","murder","2020-01-01",25,1982.1,434839.473,3.1589505,101.69796225
"1262","W.P. Kuala Lumpur","All","assault","murder","2021-01-01",11,1964,439759.409,3.1589505,101.69796225
"1263","W.P. Kuala Lumpur","All","assault","murder","2022-01-01",17,1961.2,481028.015,3.1589505,101.69796225
"1264","W.P. Kuala Lumpur","All","assault","murder","2023-01-01",16,2005.7,498562.758,3.1589505,101.69796225
"1265","W.P. Kuala Lumpur","All","assault","rape","2016-01-01",93,1789.7,383318.058,3.1589505,101.69796225
"1266","W.P. Kuala Lumpur","All","assault","rape","2017-01-01",132,1793.2,412434.875,3.1589505,101.69796225
"1267","W.P. Kuala Lumpur","All","assault","rape","2018-01-01",112,1790,440733.241,3.1589505,101.69796225
"1268","W.P. Kuala Lumpur","All","assault","rape","2019-01-01",122,1782.5,467621.447,3.1589505,101.69796225
"1269","W.P. Kuala Lumpur","All","assault","rape","2020-01-01",88,1982.1,434839.473,3.1589505,101.69796225
"1270","W.P. Kuala Lumpur","All","assault","rape","2021-01-01",82,1964,439759.409,3.1589505,101.69796225
"1271","W.P. Kuala Lumpur","All","assault","rape","2022-01-01",75,1961.2,481028.015,3.1589505,101.69796225
"1272","W.P. Kuala Lumpur","All","assault","rape","2023-01-01",101,2005.7,498562.758,3.1589505,101.69796225
"1273","W.P. Kuala Lumpur","All","assault","robbery_gang_armed","2016-01-01",13,1789.7,383318.058,3.1589505,101.69796225
"1274","W.P. Kuala Lumpur","All","assault","robbery_gang_armed","2017-01-01",4,1793.2,412434.875,3.1589505,101.69796225
"1275","W.P. Kuala Lumpur","All","assault","robbery_gang_armed","2018-01-01",3,1790,440733.241,3.1589505,101.69796225
"1276","W.P. Kuala Lumpur","All","assault","robbery_gang_armed","2019-01-01",0,1782.5,467621.447,3.1589505,101.69796225
"1277","W.P. Kuala Lumpur","All","assault","robbery_gang_armed","2020-01-01",0,1982.1,434839.473,3.1589505,101.69796225
"1278","W.P. Kuala Lumpur","All","assault","robbery_gang_armed","2021-01-01",1,1964,439759.409,3.1589505,101.69796225
"1279","W.P. Kuala Lumpur","All","assault","robbery_gang_armed","2022-01-01",2,1961.2,481028.015,3.1589505,101.69796225
"1280","W.P. Kuala Lumpur","All","assault","robbery_gang_armed","2023-01-01",5,2005.7,498562.758,3.1589505,101.69796225
"1281","W.P. Kuala Lumpur","All","assault","robbery_gang_unarmed","2016-01-01",2272,1789.7,383318.058,3.1589505,101.69796225
"1282","W.P. Kuala Lumpur","All","assault","robbery_gang_unarmed","2017-01-01",1984,1793.2,412434.875,3.1589505,101.69796225
"1283","W.P. Kuala Lumpur","All","assault","robbery_gang_unarmed","2018-01-01",1344,1790,440733.241,3.1589505,101.69796225
"1284","W.P. Kuala Lumpur","All","assault","robbery_gang_unarmed","2019-01-01",1173,1782.5,467621.447,3.1589505,101.69796225
"1285","W.P. Kuala Lumpur","All","assault","robbery_gang_unarmed","2020-01-01",672,1982.1,434839.473,3.1589505,101.69796225
"1286","W.P. Kuala Lumpur","All","assault","robbery_gang_unarmed","2021-01-01",477,1964,439759.409,3.1589505,101.69796225
"1287","W.P. Kuala Lumpur","All","assault","robbery_gang_unarmed","2022-01-01",325,1961.2,481028.015,3.1589505,101.69796225
"1288","W.P. Kuala Lumpur","All","assault","robbery_gang_unarmed","2023-01-01",260,2005.7,498562.758,3.1589505,101.69796225
"1289","W.P. Kuala Lumpur","All","assault","robbery_solo_armed","2016-01-01",4,1789.7,383318.058,3.1589505,101.69796225
"1290","W.P. Kuala Lumpur","All","assault","robbery_solo_armed","2017-01-01",0,1793.2,412434.875,3.1589505,101.69796225
"1291","W.P. Kuala Lumpur","All","assault","robbery_solo_armed","2018-01-01",1,1790,440733.241,3.1589505,101.69796225
"1292","W.P. Kuala Lumpur","All","assault","robbery_solo_armed","2019-01-01",2,1782.5,467621.447,3.1589505,101.69796225
"1293","W.P. Kuala Lumpur","All","assault","robbery_solo_armed","2020-01-01",2,1982.1,434839.473,3.1589505,101.69796225
"1294","W.P. Kuala Lumpur","All","assault","robbery_solo_armed","2021-01-01",1,1964,439759.409,3.1589505,101.69796225
"1295","W.P. Kuala Lumpur","All","assault","robbery_solo_armed","2022-01-01",1,1961.2,481028.015,3.1589505,101.69796225
"1296","W.P. Kuala Lumpur","All","assault","robbery_solo_armed","2023-01-01",1,2005.7,498562.758,3.1589505,101.69796225
"1297","W.P. Kuala Lumpur","All","assault","robbery_solo_unarmed","2016-01-01",710,1789.7,383318.058,3.1589505,101.69796225
"1298","W.P. Kuala Lumpur","All","assault","robbery_solo_unarmed","2017-01-01",1191,1793.2,412434.875,3.1589505,101.69796225
"1299","W.P. Kuala Lumpur","All","assault","robbery_solo_unarmed","2018-01-01",1124,1790,440733.241,3.1589505,101.69796225
"1300","W.P. Kuala Lumpur","All","assault","robbery_solo_unarmed","2019-01-01",1090,1782.5,467621.447,3.1589505,101.69796225
"1301","W.P. Kuala Lumpur","All","assault","robbery_solo_unarmed","2020-01-01",783,1982.1,434839.473,3.1589505,101.69796225
"1302","W.P. Kuala Lumpur","All","assault","robbery_solo_unarmed","2021-01-01",542,1964,439759.409,3.1589505,101.69796225
"1303","W.P. Kuala Lumpur","All","assault","robbery_solo_unarmed","2022-01-01",321,1961.2,481028.015,3.1589505,101.69796225
"1304","W.P. Kuala Lumpur","All","assault","robbery_solo_unarmed","2023-01-01",245,2005.7,498562.758,3.1589505,101.69796225
"1305","W.P. Kuala Lumpur","All","property","break_in","2016-01-01",1867,1789.7,383318.058,3.1589505,101.69796225
"1306","W.P. Kuala Lumpur","All","property","break_in","2017-01-01",1188,1793.2,412434.875,3.1589505,101.69796225
"1307","W.P. Kuala Lumpur","All","property","break_in","2018-01-01",1104,1790,440733.241,3.1589505,101.69796225
"1308","W.P. Kuala Lumpur","All","property","break_in","2019-01-01",1087,1782.5,467621.447,3.1589505,101.69796225
"1309","W.P. Kuala Lumpur","All","property","break_in","2020-01-01",949,1982.1,434839.473,3.1589505,101.69796225
"1310","W.P. Kuala Lumpur","All","property","break_in","2021-01-01",757,1964,439759.409,3.1589505,101.69796225
"1311","W.P. Kuala Lumpur","All","property","break_in","2022-01-01",542,1961.2,481028.015,3.1589505,101.69796225
"1312","W.P. Kuala Lumpur","All","property","break_in","2023-01-01",453,2005.7,498562.758,3.1589505,101.69796225
"1313","W.P. Kuala Lumpur","All","property","theft_other","2016-01-01",4883,1789.7,383318.058,3.1589505,101.69796225
"1314","W.P. Kuala Lumpur","All","property","theft_other","2017-01-01",3128,1793.2,412434.875,3.1589505,101.69796225
"1315","W.P. Kuala Lumpur","All","property","theft_other","2018-01-01",3121,1790,440733.241,3.1589505,101.69796225
"1316","W.P. Kuala Lumpur","All","property","theft_other","2019-01-01",2731,1782.5,467621.447,3.1589505,101.69796225
"1317","W.P. Kuala Lumpur","All","property","theft_other","2020-01-01",2057,1982.1,434839.473,3.1589505,101.69796225
"1318","W.P. Kuala Lumpur","All","property","theft_other","2021-01-01",1934,1964,439759.409,3.1589505,101.69796225
"1319","W.P. Kuala Lumpur","All","property","theft_other","2022-01-01",1478,1961.2,481028.015,3.1589505,101.69796225
"1320","W.P. Kuala Lumpur","All","property","theft_other","2023-01-01",1363,2005.7,498562.758,3.1589505,101.69796225
"1321","W.P. Kuala Lumpur","All","property","theft_vehicle_lorry","2016-01-01",495,1789.7,383318.058,3.1589505,101.69796225
"1322","W.P. Kuala Lumpur","All","property","theft_vehicle_lorry","2017-01-01",291,1793.2,412434.875,3.1589505,101.69796225
"1323","W.P. Kuala Lumpur","All","property","theft_vehicle_lorry","2018-01-01",253,1790,440733.241,3.1589505,101.69796225
"1324","W.P. Kuala Lumpur","All","property","theft_vehicle_lorry","2019-01-01",254,1782.5,467621.447,3.1589505,101.69796225
"1325","W.P. Kuala Lumpur","All","property","theft_vehicle_lorry","2020-01-01",147,1982.1,434839.473,3.1589505,101.69796225
"1326","W.P. Kuala Lumpur","All","property","theft_vehicle_lorry","2021-01-01",97,1964,439759.409,3.1589505,101.69796225
"1327","W.P. Kuala Lumpur","All","property","theft_vehicle_lorry","2022-01-01",84,1961.2,481028.015,3.1589505,101.69796225
"1328","W.P. Kuala Lumpur","All","property","theft_vehicle_lorry","2023-01-01",79,2005.7,498562.758,3.1589505,101.69796225
"1329","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcar","2016-01-01",2104,1789.7,383318.058,3.1589505,101.69796225
"1330","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcar","2017-01-01",1548,1793.2,412434.875,3.1589505,101.69796225
"1331","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcar","2018-01-01",1482,1790,440733.241,3.1589505,101.69796225
"1332","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcar","2019-01-01",1423,1782.5,467621.447,3.1589505,101.69796225
"1333","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcar","2020-01-01",1000,1982.1,434839.473,3.1589505,101.69796225
"1334","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcar","2021-01-01",613,1964,439759.409,3.1589505,101.69796225
"1335","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcar","2022-01-01",534,1961.2,481028.015,3.1589505,101.69796225
"1336","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcar","2023-01-01",502,2005.7,498562.758,3.1589505,101.69796225
"1337","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcycle","2016-01-01",3864,1789.7,383318.058,3.1589505,101.69796225
"1338","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcycle","2017-01-01",3328,1793.2,412434.875,3.1589505,101.69796225
"1339","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcycle","2018-01-01",3030,1790,440733.241,3.1589505,101.69796225
"1340","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcycle","2019-01-01",2763,1782.5,467621.447,3.1589505,101.69796225
"1341","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcycle","2020-01-01",2200,1982.1,434839.473,3.1589505,101.69796225
"1342","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcycle","2021-01-01",1317,1964,439759.409,3.1589505,101.69796225
"1343","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcycle","2022-01-01",1227,1961.2,481028.015,3.1589505,101.69796225
"1344","W.P. Kuala Lumpur","All","property","theft_vehicle_motorcycle","2023-01-01",1203,2005.7,498562.758,3.1589505,101.69796225
